Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value
CHEMBL3670322,C[C@@]1(c2cc(NC(=O)c3cnc(NS(C)(=O)=O)cn3)ccc2F)C=CSC(N)=N1,IC50,'=',296,nM,6.53
CHEMBL3695730,CC#Cc1cncc(-c2ccc3c(c2)[C@]2(N=C(N)N(C)C2=O)c2cc(C4=CCOCC4)cc(F)c2O3)c1,IC50,'=',0.9,nM,9.05
CHEMBL3640225,C[C@@]1(c2cccc(NC(=O)c3ccc(OCc4ccc(F)cc4)cn3)c2)CCSC(N)=N1,IC50,'=',180,nM,6.75
CHEMBL3640247,C[C@@]1(c2cc(NC(=O)c3cnc(NCC(F)(F)F)cn3)ccc2F)CCSC(N)=N1,IC50,'=',160,nM,6.8
CHEMBL2048055,Nc1c(F)cc(C[C@@H]2CS(=O)(=O)C[C@H](N)[C@H]2O)cc1OC(C(F)(F)F)C(F)(F)F,IC50,'>',10000,nM,
CHEMBL3640248,CC1(c2cccc(/N=C(\NO)c3ncc(Cl)cc3Cl)c2)CCSC(N)=N1,IC50,'=',4850,nM,5.31
CHEMBL3640232,Cc1cc(SCC(=O)Nc2ccc(F)c([C@]3(C)CCSC(N)=N3)c2)nc(N)n1,IC50,'=',6770,nM,5.17
CHEMBL3597555,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCC(=C(c5ccc(F)cc5)c5ccc(F)cc5)CC4)cc3C2=O)cc1,IC50,'=',5950,nM,5.22
CHEMBL3642642,CC1(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)CCSC(N)=N1,IC50,'=',130,nM,6.89
CHEMBL3645163,CC1(c2cc(Cl)cc(NC(=O)c3ccc(Br)cc3)c2)CCSC(N)=N1,IC50,'=',165,nM,6.78
CHEMBL3645173,CC1(c2cccc(NC(=O)c3ccc(C(N)=O)cn3)c2)CCSC(N)=N1,IC50,'=',435,nM,6.36
CHEMBL3422238,Cn1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,IC50,'=',39.8,nM,7.4
CHEMBL3354694,NC1=N[C@@]2(CO1)c1cc(-c3cncnc3)ccc1Oc1ccc(N3CCOCC3)cc12,IC50,'=',17,nM,7.77
CHEMBL3680890,C[C@]1(F)COC(N)=N[C@]1(C)c1cc(NC(=O)c2ncc(Cl)cc2Cl)ccc1F,IC50,'=',2,nM,8.7
CHEMBL4225154,C[C@H](F)[C@H]1OC(N)=N[C@](C)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]1F,IC50,'=',16,nM,7.8
CHEMBL4533100,C=C(CC/C=C(\C)CC/C=C(\C)C(=O)O)C(O)CC/C(C)=C/Cc1cc(C(=O)O)ccc1O,IC50,'=',14700,nM,4.83
CHEMBL4471141,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C#N)C[C@H]21,IC50,'=',1.9,nM,8.72
CHEMBL78946,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,IC50,'=',10,nM,8
CHEMBL1917903,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C2Cc3ccccc3CN2)C1=O,IC50,'=',54,nM,7.27
CHEMBL1917909,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C2Cc3cccc(O)c3CN2)C1=O,IC50,'=',870,nM,6.06
CHEMBL3703267,Cc1cn2ccc(-c3ccc4c(c3)C3(COC(N)=N3)C3(COC3)C3(CCC3)O4)cc2n1,IC50,'=',135000,nM,
CHEMBL3703246,CC1(C)Oc2ccc(Br)cc2C2(CSC(N)=N2)C12COC2,IC50,'=',16100,nM,4.79
CHEMBL1957478,COc1ccc(C2(c3ccc(F)c(-c4cccnc4)c3)N=C(N)N3CC(F)(F)CN=C32)cc1C,IC50,'=',44.67,nM,7.35
CHEMBL4213486,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=C(CF)OC(N)=N1,IC50,'=',3.6,nM,8.44
CHEMBL3898784,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CCC(C)C)cc1C21N=C(N)N(C)C1=O,IC50,'=',15.8,nM,7.8
CHEMBL3934938,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CCC(C)C)cc1C21N=C(N)N(CC(F)F)C1=O,IC50,'=',9,nM,8.05
CHEMBL3656215,COCCN1C(=O)C2(N=C1N)c1cc(CCC(C)C)ccc1C[C@]21CC[C@@H](OC)CC1,IC50,'=',9,nM,8.05
CHEMBL3902793,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21CC(C)(C)SC(N)=N1,IC50,'=',2440,nM,5.61
CHEMBL3956802,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CN3CCC(F)(F)C3)cc1C21N=C(N)N(C)C1=O,IC50,'=',108.3,nM,6.96
CHEMBL3656260,CN1C(=O)C2(N=C1N)c1cc(C#CC3CC3)ccc1O[C@]21CC[C@@H](OC(F)F)CC1,IC50,'=',267.8,nM,6.57
CHEMBL4288556,NC1=N[C@@]2(CO1)c1cc(-c3cncc(F)c3)ccc1Oc1cnc(Cl)cc12,IC50,'=',4700,nM,5.33
CHEMBL4276834,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(COC(N)=N2)c2cc(C4=CCCOC4)ncc2O3)c1,IC50,'=',2.2,nM,8.66
CHEMBL2333941,C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1,IC50,'=',571,nM,6.24
CHEMBL4212335,C[C@@]1(c2cc(NC(=O)c3coc(C(F)F)n3)ccc2F)C=C(CF)OC(N)=N1,IC50,'=',94.1,nM,7.03
CHEMBL4546115,COc1ccc2c(c1)[C@@H](O)[C@@]1(CCN(C(=O)CCc3cc4ccccc4nc3N)C1)C2,IC50,'=',55000,nM,4.26
CHEMBL4740455,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[S@](=O)(=NCC(F)(F)F)N(C)C(N)=N2)c1,IC50,'=',0.99,nM,9
CHEMBL4208768,C=C1C[C@@]2(O)[C@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@]2(C)[C@H]2C(=O)O[C@](C)(C(=O)OC)C(=O)[C@]12C,IC50,'>',50000,nM,
CHEMBL2347204,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,IC50,'=',1,nM,9
CHEMBL2347201,C[C@]1(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)N=C(N)OCC1(F)F,IC50,'=',17,nM,7.77
CHEMBL2347197,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,IC50,'=',1,nM,9
CHEMBL2347366,C[C@]1(c2cc(NC(=O)c3ccc(OC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,'=',54,nM,7.27
CHEMBL2349506,CC#Cc1cncc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,IC50,'=',10,nM,8
CHEMBL4876909,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cc2ccncc2C(N)=N1,IC50,'=',8.1,nM,8.09
CHEMBL392361,CN(c1cc2cc(n1)NCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,IC50,'=',400,nM,6.4
CHEMBL5203915,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@@](C)(C(F)F)C(=N)N3)c2)cn1,IC50,'=',30,nM,7.52
CHEMBL5400043,COc1cccc(C(C)(C)NC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCN(C)C(=O)c3cccc(c3)C(=O)N2)c1,IC50,'=',1030,nM,5.99
CHEMBL3985399,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CC(C)C)cc1C21N=C(N)N(C(C)C)C1=O,IC50,'=',78.2,nM,7.11
CHEMBL3898784,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CCC(C)C)cc1C21N=C(N)N(C)C1=O,IC50,'=',10,nM,8
CHEMBL3650803,CCC1CC=C(c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)CC1,IC50,'=',2240,nM,5.65
CHEMBL3650804,CC1(C)Oc2ccc(-c3cncc(Cl)c3)cc2C2(COC(N)=N2)C12COC2,IC50,'=',401,nM,6.4
CHEMBL3650820,NC1=NC2(CO1)c1cc(NC(=O)c3ncc(Br)cn3)ccc1OCC21CC1,IC50,'=',661,nM,6.18
CHEMBL3650824,COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)cn1,IC50,'=',1040,nM,5.98
CHEMBL3650826,Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2,IC50,'=',109,nM,6.96
CHEMBL3650830,NC1=NC2(c3cc(-c4cncnc4)ccc3OCC23CC3)c2cccc(F)c21,IC50,'=',736,nM,6.13
CHEMBL3650833,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(CC1CC1)C21COC1,IC50,'=',460,nM,6.34
CHEMBL3650840,NC1=NC2(CO1)c1cc(-c3cccnc3C(F)(F)F)ccc1OC1(CCC1)C21COC1,IC50,'=',17600,nM,4.75
CHEMBL3650843,NC1=NC2(COC1)c1cc(-c3cncnc3)ccc1OCC21CC1,IC50,'=',1210,nM,5.92
CHEMBL3650844,NC1=NC2(c3cc(Br)ccc3OCC23CC3)C(F)(F)CO1,IC50,'=',55800,nM,4.25
CHEMBL3650850,COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(COC(N)=N2)C2(CC2)C(C)(C)O3)cn1,IC50,'=',99.1,nM,7
CHEMBL3650851,CC1(C)Oc2ccc(NC(=O)c3cnc(C(F)F)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,IC50,'=',91.4,nM,7.04
CHEMBL3703253,CC1(C)Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2,IC50,'=',172,nM,6.76
CHEMBL3703275,Cc1cnnc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c1,IC50,'=',13400,nM,4.87
CHEMBL3703279,C[C@@H]1Oc2ccc(-c3cncnc3)cc2[C@@]2(COC(N)=N2)C12COC2,IC50,'=',1910,nM,5.72
CHEMBL3703281,CC1(C)Oc2ccc(-c3cccnc3F)cc2C2(COC(N)=N2)C12COC2,IC50,'=',348,nM,6.46
CHEMBL3703254,CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c1,IC50,'=',287,nM,6.54
CHEMBL3703315,NC1=NC2(CO1)c1cc(-c3ccccc3)ccc1OC1(CCC1)C21COC1,IC50,'=',3390,nM,5.47
CHEMBL3650798,CCC/C=C/c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2,IC50,'=',869,nM,6.06
CHEMBL3650852,COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)cn1,IC50,'=',8,nM,8.1
CHEMBL3127101,CN1C(=O)[C@]2(N=C1N)c1cc(Br)ccc1O[C@H]1CCOC[C@@H]12,IC50,'=',670,nM,6.17
CHEMBL3124962,C[C@H]1OCC[C@H]2Oc3ccc(-c4cccnc4F)cc3[C@@]3(CSC(N)=N3)[C@H]12,IC50,'=',120,nM,6.92
CHEMBL3127071,C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cncc(Cl)c3)c(F)cc1O2,IC50,'=',60,nM,7.22
CHEMBL3654225,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3nnco3)CC2CS1,IC50,'=',2210,nM,5.66
CHEMBL3672687,CC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](O)CC1,IC50,'=',6.7,nM,8.17
CHEMBL4112651,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CCC3)cc1[C@]21N=C(C)C(N)=N1,IC50,'=',2.7,nM,8.57
CHEMBL4110988,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1[C@]21N=C(C)C(N)=N1,IC50,'=',1.1,nM,8.96
CHEMBL3923244,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CC3)cc1C21N=C(C)C(N)=N1,IC50,'=',7.4,nM,8.13
CHEMBL3604595,CCC[C@H](NC(=O)[C@H](O)[C@H](Cc1cccs1)NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)O,IC50,'=',26000,nM,4.58
CHEMBL4857065,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)[C@@H](C)Nc1ccc(C)cc1,IC50,'=',31000,nM,4.51
CHEMBL4876495,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccccc1,IC50,'=',8800,nM,5.06
CHEMBL4848778,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccc(C(F)(F)F)cc1,IC50,'=',176000,nM,
CHEMBL4866494,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1cc(C)cc(C(=O)O)c1,IC50,'=',13000,nM,4.89
CHEMBL3597552,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCN(OC(=O)C(C)(C)C)CC4)cc3C2=O)cc1,IC50,'=',3210,nM,5.49
CHEMBL3906147,Cc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)ccc1F,IC50,'=',6,nM,8.22
CHEMBL3969586,Cc1ccc(F)c([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)c1,IC50,'=',21,nM,7.68
CHEMBL3950004,COc1ccc(F)c([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)c1,IC50,'=',397,nM,6.4
CHEMBL4536433,Cc1ccc(CNC(=O)[C@@H]2CNC[C@H]2c2ccc(C(F)(F)F)cc2)cc1,IC50,'>',10000,nM,
CHEMBL4635770,NC1=N[C@@]2(c3cc(NC(=O)c4cnc(OCF)cn4)ccc3F)CCOC[C@H]2CC1(F)F,IC50,'=',79.4,nM,7.1
CHEMBL4471803,CCc1ccc(-c2cccc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)cc1,IC50,'>',10000,nM,
CHEMBL4587978,Cc1ccc(C)c(-c2cccc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)c1,IC50,'>',10000,nM,
CHEMBL3653666,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(OC(F)F)CC1,IC50,'=',112,nM,6.95
CHEMBL3349234,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)C3)c1,IC50,'=',0.57,nM,9.24
CHEMBL3905878,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1[C@@]21N=C(C)C(N)=N1,IC50,'=',1.1,nM,8.96
CHEMBL3653691,CC1=NC2(N=C1N)c1cc(-c3ccc(F)c(Cl)c3)ccc1CC21CCOCC1,IC50,'=',145,nM,6.84
CHEMBL3952919,COC(C)(C)C1CCCCN1C(=O)[C@@H]1CNC[C@@]12CCCc1ccccc12,IC50,'=',20000,nM,4.7
CHEMBL3422242,Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,IC50,'=',75.9,nM,7.12
CHEMBL3653725,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,IC50,'=',18,nM,7.75
CHEMBL3650825,Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,IC50,'=',349,nM,6.46
CHEMBL3650828,CC1(C)Oc2ccc(NC(=O)c3ccc(C#N)cn3)cc2C2(COC(N)=N2)C12COC2,IC50,'=',118,nM,6.93
CHEMBL3688755,C[C@@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)O[C@H]2C[C@H]21,IC50,'>',40000,nM,
CHEMBL3683918,NC1=N[C@@](c2cc(NC(=O)c3ccc(OCc4nccs4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,IC50,'=',82.4,nM,7.08
CHEMBL3683922,Cc1csc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c1,IC50,'=',190.5,nM,6.72
CHEMBL3688641,CC#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)cn1,IC50,'=',837.5,nM,6.08
CHEMBL3650782,CC1(C)Oc2ccc(-c3cncc(Cl)n3)cc2C2(COC(N)=N2)C12COC2,IC50,'=',759,nM,6.12
CHEMBL3650801,CC1(C)Oc2ccc(-c3cc(C#N)ccc3F)cc2C2(COC(N)=N2)C12COC2,IC50,'=',588,nM,6.23
CHEMBL3972761,N#Cc1ccc(C(=O)Nc2cccc([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,IC50,'=',89.2,nM,7.05
CHEMBL3943888,NC1=N[C@](CF)(c2cc(-c3nc4ccc(Cl)cc4o3)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',542,nM,6.27
CHEMBL3891585,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',51,nM,7.29
CHEMBL3974975,Cc1cc(OCC2CC2)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,IC50,'=',120,nM,6.92
CHEMBL3893892,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,IC50,'=',0.7,nM,9.15
CHEMBL3970713,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(C#CC5CC5)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',98,nM,7.01
CHEMBL3897736,C[C@@]1(c2cc(NC(=O)N3CCC(C(F)F)CC3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,IC50,'=',2450,nM,5.61
CHEMBL3977981,Cc1cc(Cl)cnc1C(=O)Nc1cnc(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1,IC50,'=',55.2,nM,7.26
CHEMBL3943162,[C-]#[N+]c1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)ncnc2c1,IC50,'=',25.6,nM,7.59
CHEMBL3957970,COc1ccc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,IC50,'=',29,nM,7.54
CHEMBL3953251,C[C@@]1(c2cc(Nc3nccc4cc(Cl)cnc34)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,IC50,'=',32.9,nM,7.48
CHEMBL3964122,Cc1c(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc2ccccn12,IC50,'=',1520,nM,5.82
CHEMBL3954714,NC1=N[C@](CF)(c2cc(Oc3cc(Br)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'>',40000,nM,
CHEMBL3912456,COC(=O)c1ccnc(Oc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c1,IC50,'=',1360,nM,5.87
CHEMBL3691382,CC(C)OC[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2F)CO1,IC50,'=',396,nM,6.4
CHEMBL3691379,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](CO)C[C@H]2CS1,IC50,'=',8410,nM,5.08
CHEMBL3695730,CC#Cc1cncc(-c2ccc3c(c2)[C@]2(N=C(N)N(C)C2=O)c2cc(C4=CCOCC4)cc(F)c2O3)c1,IC50,'=',0.5,nM,9.3
CHEMBL3695744,CN1C(=O)CC2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2=CCCOC2)nc1F,IC50,'=',1.4,nM,8.85
CHEMBL3940322,NC1=N[C@](CF)(c2cc(Nc3ncc(F)c4cc(Cl)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',29,nM,7.54
CHEMBL3961630,C[C@@]1(c2cc(NC(=O)N3CC=CCC3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,IC50,'=',11500,nM,4.94
CHEMBL3940040,C#CCOc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,IC50,'=',60,nM,7.22
CHEMBL3927002,COc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,IC50,'=',62,nM,7.21
CHEMBL5505847,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc([N+](=O)[O-])cc1,IC50,'=',1317,nM,5.88
CHEMBL2347203,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCOC(N)=N1,IC50,'=',118,nM,6.93
CHEMBL2380814,Cn1cc(-c2cscc2CC(NC2=NC(C)(C)Cc3cc(Cl)ccc32)C(=O)O)cn1,IC50,'=',1090,nM,5.96
CHEMBL3109551,COc1cccc(C2(c3cccc(OC)c3)NC(=N)N(C3CCCCC3)C2=O)c1,IC50,'=',28900,nM,4.54
CHEMBL3109520,COc1ccc(C2(c3cccc(-c4cccnc4)c3)NC(=N)N(C3CCCCC3)C2=O)cc1,IC50,'=',7150,nM,5.15
CHEMBL3908681,COc1ccc(C2(c3cccnc3)NC(=N)N(C3CCOCC3)C2=O)cc1,IC50,'=',10000,nM,5
CHEMBL3917490,COc1cccc(-c2cccc(C3(c4ccccc4)NC(=N)N(C4CCCCC4)C3=O)c2)c1,IC50,'=',8900,nM,5.05
CHEMBL2177915,CC#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1,IC50,'=',6.49,nM,8.19
CHEMBL2177305,CCn1cc([C@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,IC50,'=',0.15,nM,9.82
CHEMBL2177907,N#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1,IC50,'=',29.9,nM,7.52
CHEMBL1258233,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccs2)CCCCC1,IC50,'=',30000,nM,4.52
CHEMBL2177304,CCn1cc([C@]2(c3cccc(C#CC4CC4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,IC50,'=',6.08,nM,8.22
CHEMBL1270935,CCC#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,IC50,'=',40,nM,7.4
CHEMBL1270363,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(CF)CF)c2)CC1,IC50,'=',390,nM,6.41
CHEMBL1270262,C=C(c1cccc(C2(NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CC2)c1)C(F)(F)F,IC50,'=',1300,nM,5.89
CHEMBL1269948,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(C(C)(C)C)c1,IC50,'=',1300,nM,5.89
CHEMBL572081,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CCCCC1,IC50,'=',59,nM,7.23
CHEMBL570556,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCOCC1,IC50,'=',61,nM,7.21
CHEMBL5938290,C[C@H]1C[C@H]2CCOC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,IC50,'=',146,nM,6.84
CHEMBL81671,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,'=',2100,nM,5.68
CHEMBL5741970,C[C@]1(c2cc(/C=C(\F)c3cnc(OCC(F)(F)F)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,IC50,'=',227,nM,6.64
CHEMBL5767908,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)C3CCOCC3)cc(F)c2F)CS1(=O)=O,IC50,'=',709,nM,6.15
CHEMBL6008509,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,IC50,'=',2,nM,8.7
CHEMBL3688725,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1,IC50,'=',352,nM,6.45
CHEMBL3688796,NC1=N[C@@](c2cc(NCC#Cc3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,IC50,'=',6635,nM,5.18
CHEMBL3688788,NC1=N[C@@](c2cc(Nc3nccc4nc(C(F)(F)F)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,IC50,'=',204,nM,6.69
CHEMBL6033322,O=C(Nc1ccc(F)c([C@@]2(C(F)F)N=CO[C@@H]3C[C@@H]32)c1)c1ncc(Cl)cc1CO,IC50,'=',33.2,nM,7.48
CHEMBL5871005,[C-]#[N+]c1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)OC4C[C@@H]43)n2)nc1,IC50,'=',100,nM,7
CHEMBL5758820,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2nncc21,IC50,'=',1000000000,nM,
CHEMBL5758820,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2nncc21,IC50,'=',8.32,nM,8.08
CHEMBL5758820,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2nncc21,IC50,'=',4.07,nM,8.39
CHEMBL3947194,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)(F)F)cn3)cs2)CO1,IC50,'=',108,nM,6.97
